epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,30.8844,1.01747,3.20035,1.28309,0.52906,0.47992,0.50319,0.33665,1.07173,1.8844,1.28603,0.000138115,0.000138115,0.000138115
2,59.5604,1.11844,2.12697,1.35548,0.58827,0.56861,0.58145,0.38181,1.12204,1.5525,1.33256,0.000271628,0.000271628,0.000271628
3,86.6919,1.12845,1.94963,1.36037,0.56325,0.50863,0.52429,0.3161,1.25661,1.64619,1.44865,0.000399637,0.000399637,0.000399637
4,114.232,1.14025,1.86774,1.36857,0.59278,0.5465,0.5667,0.35817,1.20313,1.55527,1.39062,0.00039223,0.00039223,0.00039223
5,140.594,1.11329,1.83074,1.35952,0.62867,0.57171,0.60433,0.39507,1.18014,1.45706,1.36403,0.000383974,0.000383974,0.000383974
6,167.57,1.09303,1.74046,1.34074,0.60239,0.56891,0.59064,0.37946,1.17322,1.45342,1.37265,0.000375717,0.000375717,0.000375717
7,193.423,1.09082,1.6759,1.33489,0.64748,0.55697,0.61876,0.40317,1.17721,1.41257,1.37186,0.00036746,0.00036746,0.00036746
8,220.001,1.0875,1.6281,1.32725,0.63381,0.56807,0.61724,0.40511,1.16998,1.40455,1.36441,0.000359204,0.000359204,0.000359204
9,247.076,1.0655,1.54263,1.30598,0.65711,0.58187,0.62611,0.40565,1.16233,1.37058,1.35804,0.000350947,0.000350947,0.000350947
10,273.367,1.04547,1.48655,1.29813,0.66402,0.58621,0.63854,0.42305,1.15768,1.31817,1.34514,0.000342691,0.000342691,0.000342691
11,299.114,1.02805,1.4563,1.29231,0.66272,0.57151,0.6321,0.41222,1.15081,1.32458,1.32992,0.000334434,0.000334434,0.000334434
12,324.776,1.03321,1.4253,1.28794,0.65299,0.59589,0.64083,0.42723,1.14122,1.30641,1.33513,0.000326177,0.000326177,0.000326177
13,352.132,1.01633,1.36071,1.26912,0.70054,0.59338,0.64936,0.426,1.1433,1.30089,1.33762,0.000317921,0.000317921,0.000317921
14,378.319,1.00523,1.33712,1.26097,0.67835,0.59369,0.6461,0.42504,1.16181,1.29253,1.33981,0.000309664,0.000309664,0.000309664
15,404.086,1.01042,1.31683,1.26316,0.70314,0.61145,0.68242,0.45865,1.13406,1.24581,1.32914,0.000301408,0.000301408,0.000301408
16,430.072,0.98773,1.27216,1.24436,0.68328,0.62732,0.67193,0.44986,1.13365,1.22928,1.31579,0.000293151,0.000293151,0.000293151
17,455.525,0.98955,1.23942,1.25285,0.67787,0.61575,0.67425,0.44876,1.13223,1.22968,1.30751,0.000284894,0.000284894,0.000284894
18,481.113,0.98798,1.23484,1.24786,0.70385,0.61789,0.67602,0.45424,1.1309,1.21296,1.32384,0.000276638,0.000276638,0.000276638
19,506.813,0.95963,1.19036,1.22908,0.71215,0.61862,0.68844,0.46061,1.12481,1.18054,1.31192,0.000268381,0.000268381,0.000268381
20,532.076,0.94891,1.17291,1.22312,0.71441,0.60645,0.68441,0.45779,1.14249,1.20232,1.33047,0.000260125,0.000260125,0.000260125
21,557.569,0.94861,1.15572,1.21681,0.68953,0.64418,0.69625,0.46708,1.13167,1.2055,1.32642,0.000251868,0.000251868,0.000251868
22,583.222,0.94644,1.12813,1.21534,0.71101,0.63162,0.69562,0.47167,1.11145,1.17946,1.30171,0.000243611,0.000243611,0.000243611
23,608.723,0.9332,1.10035,1.20793,0.68717,0.62448,0.68135,0.45259,1.1354,1.18939,1.31613,0.000235355,0.000235355,0.000235355
24,635.838,0.93347,1.10531,1.20931,0.72236,0.62299,0.68875,0.46491,1.1325,1.19797,1.32466,0.000227098,0.000227098,0.000227098
25,661.236,0.924,1.06344,1.19553,0.73232,0.62108,0.70095,0.47618,1.11304,1.14936,1.29546,0.000218842,0.000218842,0.000218842
26,686.639,0.89922,1.0361,1.18261,0.72559,0.6444,0.70409,0.47854,1.12745,1.15251,1.31812,0.000210585,0.000210585,0.000210585
27,712.427,0.91768,1.03646,1.19805,0.716,0.65536,0.70699,0.47925,1.12236,1.15046,1.30766,0.000202328,0.000202328,0.000202328
28,739.47,0.90881,1.02147,1.19049,0.71892,0.65115,0.70671,0.47989,1.1024,1.12461,1.29482,0.000194072,0.000194072,0.000194072
29,766.152,0.88619,1.00793,1.17898,0.75024,0.65386,0.72048,0.49133,1.10931,1.12811,1.30103,0.000185815,0.000185815,0.000185815
30,792.311,0.87932,0.99082,1.16981,0.75166,0.63391,0.7098,0.48236,1.11243,1.12724,1.30412,0.000177559,0.000177559,0.000177559
31,820.298,0.8936,0.98644,1.17682,0.72832,0.66182,0.71383,0.4861,1.11167,1.11687,1.29963,0.000169302,0.000169302,0.000169302
32,845.971,0.86076,0.95784,1.16262,0.75198,0.65397,0.72278,0.49271,1.0981,1.09163,1.28626,0.000161045,0.000161045,0.000161045
33,871.329,0.85405,0.94685,1.15768,0.76189,0.65154,0.7217,0.49531,1.10589,1.09255,1.299,0.000152789,0.000152789,0.000152789
34,896.566,0.86244,0.94565,1.16296,0.73558,0.65217,0.71504,0.49409,1.07628,1.09195,1.28527,0.000144532,0.000144532,0.000144532
35,921.614,0.8515,0.91679,1.14929,0.73434,0.66337,0.72301,0.49859,1.09848,1.07962,1.29086,0.000136276,0.000136276,0.000136276
36,946.389,0.83418,0.91279,1.1497,0.73947,0.65923,0.72321,0.49936,1.08872,1.08441,1.28849,0.000128019,0.000128019,0.000128019
37,971.482,0.82981,0.88416,1.13926,0.71359,0.66991,0.71536,0.49738,1.09371,1.11728,1.29633,0.000119762,0.000119762,0.000119762
38,996.599,0.82886,0.88116,1.13564,0.72312,0.67963,0.72213,0.49642,1.08611,1.08363,1.28596,0.000111506,0.000111506,0.000111506
39,1021.76,0.82666,0.86864,1.13137,0.73585,0.67091,0.72185,0.49917,1.08874,1.08149,1.28792,0.000103249,0.000103249,0.000103249
40,1046.76,0.81634,0.87507,1.13635,0.75582,0.66246,0.72367,0.50306,1.08062,1.07984,1.28138,9.49926e-05,9.49926e-05,9.49926e-05
41,1086.51,0.78443,0.7701,1.10495,0.74251,0.66478,0.71721,0.49661,1.0856,1.09147,1.29214,8.6736e-05,8.6736e-05,8.6736e-05
42,1111.81,0.75304,0.69721,1.08266,0.75479,0.65485,0.72092,0.50093,1.08613,1.0827,1.28882,7.84794e-05,7.84794e-05,7.84794e-05
43,1137.6,0.73375,0.69482,1.06959,0.7483,0.66132,0.72362,0.49998,1.08177,1.06148,1.29195,7.02228e-05,7.02228e-05,7.02228e-05
44,1162.09,0.73249,0.6627,1.06302,0.73671,0.66688,0.72074,0.49816,1.08483,1.07465,1.2912,6.19662e-05,6.19662e-05,6.19662e-05
45,1186.77,0.72204,0.65179,1.05172,0.7409,0.67291,0.72647,0.50465,1.08424,1.06711,1.29032,5.37096e-05,5.37096e-05,5.37096e-05
46,1211.31,0.71129,0.6346,1.0443,0.74899,0.6685,0.72451,0.50314,1.08387,1.06599,1.29137,4.5453e-05,4.5453e-05,4.5453e-05
47,1237.05,0.69787,0.62675,1.04493,0.77741,0.65217,0.73072,0.50712,1.08745,1.05785,1.29501,3.71964e-05,3.71964e-05,3.71964e-05
48,1263.37,0.70177,0.61604,1.04298,0.77206,0.65072,0.72579,0.50714,1.07997,1.06127,1.29259,2.89398e-05,2.89398e-05,2.89398e-05
49,1288.61,0.69236,0.61134,1.03395,0.75298,0.66942,0.73015,0.51164,1.0747,1.04826,1.28697,2.06832e-05,2.06832e-05,2.06832e-05
50,1314.01,0.68966,0.61326,1.03803,0.77468,0.65203,0.73038,0.51084,1.07293,1.04529,1.28934,1.24266e-05,1.24266e-05,1.24266e-05
