epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,468.332,0.96817,1.19591,1.23329,0.72847,0.62277,0.69176,0.47081,1.1021,1.17907,1.29461,0.000276638,0.000276638,0.000276638
19,494.697,0.94809,1.15637,1.2176,0.70239,0.63068,0.69378,0.46332,1.12353,1.18584,1.30298,0.000268381,0.000268381,0.000268381
20,520.327,0.93269,1.12677,1.21015,0.73844,0.63639,0.71045,0.482,1.11866,1.13993,1.31012,0.000260125,0.000260125,0.000260125
21,545.906,0.93839,1.10573,1.20605,0.72833,0.62842,0.70616,0.47931,1.10524,1.15994,1.3032,0.000251868,0.000251868,0.000251868
22,571.197,0.92719,1.08101,1.2016,0.72987,0.65393,0.72301,0.48377,1.11766,1.11322,1.3027,0.000243611,0.000243611,0.000243611
23,596.528,0.91892,1.06861,1.19243,0.72408,0.64385,0.71338,0.482,1.10219,1.12306,1.28727,0.000235355,0.000235355,0.000235355
24,621.858,0.9195,1.05832,1.19569,0.74214,0.64671,0.7174,0.48413,1.12632,1.11197,1.30431,0.000227098,0.000227098,0.000227098
25,647.229,0.9013,1.02016,1.17724,0.73359,0.65598,0.72092,0.49023,1.09899,1.09516,1.29614,0.000218842,0.000218842,0.000218842
26,672.755,0.88692,0.99682,1.1759,0.71188,0.6773,0.72974,0.49679,1.09819,1.08842,1.29365,0.000210585,0.000210585,0.000210585
27,698.752,0.8982,1.00009,1.18363,0.75559,0.64094,0.72781,0.50129,1.08971,1.10091,1.27865,0.000202328,0.000202328,0.000202328
28,724.178,0.89057,0.98381,1.17503,0.75836,0.64057,0.72005,0.48836,1.1011,1.09106,1.29077,0.000194072,0.000194072,0.000194072
29,751.1,0.87529,0.96619,1.16825,0.75081,0.65659,0.743,0.50942,1.08418,1.06536,1.28053,0.000185815,0.000185815,0.000185815
30,778.58,0.86738,0.95128,1.15802,0.72331,0.66129,0.72714,0.49818,1.09135,1.07851,1.28831,0.000177559,0.000177559,0.000177559
31,806.355,0.88029,0.95466,1.16712,0.74201,0.65309,0.72923,0.4998,1.09171,1.09027,1.29179,0.000169302,0.000169302,0.000169302
32,833.894,0.84681,0.91763,1.15089,0.75452,0.6637,0.74082,0.50899,1.07821,1.05477,1.27851,0.000161045,0.000161045,0.000161045
33,861.897,0.84689,0.91449,1.14881,0.7322,0.68364,0.74837,0.51818,1.07376,1.03729,1.27442,0.000152789,0.000152789,0.000152789
34,889.846,0.84961,0.9087,1.14794,0.76012,0.65763,0.7349,0.50767,1.07308,1.06009,1.27649,0.000144532,0.000144532,0.000144532
35,916.572,0.83849,0.89271,1.13768,0.77328,0.65907,0.74207,0.51544,1.07762,1.03826,1.2782,0.000136276,0.000136276,0.000136276
36,943.445,0.82143,0.87433,1.13695,0.7579,0.67507,0.7423,0.51374,1.07454,1.03378,1.2731,0.000128019,0.000128019,0.000128019
37,969.168,0.81668,0.85361,1.12715,0.74584,0.67564,0.74534,0.51662,1.07836,1.04082,1.2784,0.000119762,0.000119762,0.000119762
38,994.274,0.81935,0.85639,1.12698,0.75546,0.67181,0.7444,0.51465,1.07259,1.0338,1.27273,0.000111506,0.000111506,0.000111506
39,1019.9,0.8131,0.82921,1.11742,0.76056,0.66594,0.74708,0.51469,1.07648,1.02251,1.27531,0.000103249,0.000103249,0.000103249
40,1045.15,0.8045,0.84014,1.12365,0.75013,0.67392,0.74199,0.51098,1.07025,1.0353,1.27467,9.49926e-05,9.49926e-05,9.49926e-05
41,1085.89,0.76638,0.74662,1.09264,0.76174,0.66725,0.73737,0.51047,1.07157,1.04388,1.27968,8.6736e-05,8.6736e-05,8.6736e-05
42,1110.83,0.73989,0.6692,1.07506,0.75609,0.67611,0.74113,0.51051,1.07481,1.02684,1.28461,7.84794e-05,7.84794e-05,7.84794e-05
43,1134.93,0.71817,0.65643,1.05481,0.7606,0.67742,0.74229,0.51296,1.06577,1.02625,1.27657,7.02228e-05,7.02228e-05,7.02228e-05
44,1159.19,0.71563,0.6343,1.04918,0.7816,0.65112,0.74253,0.51357,1.07251,1.03166,1.27919,6.19662e-05,6.19662e-05,6.19662e-05
45,1186.01,0.70715,0.63033,1.04114,0.7605,0.67752,0.75046,0.52138,1.06889,1.01568,1.27741,5.37096e-05,5.37096e-05,5.37096e-05
46,1213.44,0.70313,0.61843,1.03377,0.76809,0.66555,0.7476,0.52165,1.06467,1.01847,1.2748,4.5453e-05,4.5453e-05,4.5453e-05
47,1240.29,0.68858,0.59952,1.03796,0.74915,0.68463,0.74761,0.51965,1.06837,1.02436,1.27742,3.71964e-05,3.71964e-05,3.71964e-05
48,1267.1,0.69081,0.59773,1.03312,0.75003,0.68446,0.75193,0.52508,1.0586,1.00965,1.27001,2.89398e-05,2.89398e-05,2.89398e-05
49,1294.08,0.6853,0.59043,1.02509,0.75489,0.68392,0.75224,0.52702,1.05896,1.00449,1.27146,2.06832e-05,2.06832e-05,2.06832e-05
50,1321.03,0.67584,0.5862,1.02805,0.74839,0.68815,0.75299,0.52789,1.05238,1.0019,1.27094,1.24266e-05,1.24266e-05,1.24266e-05
