epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,27.1222,1.01785,3.18801,1.27593,0.57709,0.51289,0.54753,0.37214,1.03301,1.72038,1.24227,0.000138115,0.000138115,0.000138115
2,53.1463,1.12003,2.08407,1.34961,0.58004,0.57041,0.58991,0.38897,1.10231,1.5293,1.31448,0.000271628,0.000271628,0.000271628
3,79.8509,1.1213,1.90246,1.34882,0.59097,0.5175,0.54452,0.34626,1.1829,1.55524,1.376,0.000399637,0.000399637,0.000399637
4,105.657,1.12555,1.8575,1.35723,0.56929,0.53121,0.53737,0.33567,1.24225,1.65039,1.41914,0.00039223,0.00039223,0.00039223
5,130.971,1.11068,1.81928,1.35617,0.63672,0.53679,0.58494,0.36766,1.20617,1.50959,1.39606,0.000383974,0.000383974,0.000383974
6,156.465,1.09621,1.72401,1.34341,0.61041,0.56474,0.59836,0.38604,1.17576,1.44639,1.36498,0.000375717,0.000375717,0.000375717
7,181.749,1.08651,1.65745,1.32858,0.6323,0.56889,0.61325,0.39716,1.18165,1.44295,1.37213,0.00036746,0.00036746,0.00036746
8,207.441,1.08126,1.62003,1.32277,0.64577,0.56643,0.61752,0.40602,1.1829,1.40521,1.37307,0.000359204,0.000359204,0.000359204
9,233.326,1.0696,1.55176,1.30556,0.64478,0.576,0.61878,0.40285,1.17871,1.37247,1.35741,0.000350947,0.000350947,0.000350947
10,258.908,1.04697,1.48959,1.29524,0.69142,0.59794,0.65287,0.43009,1.16583,1.33356,1.34429,0.000342691,0.000342691,0.000342691
11,284.643,1.02052,1.46637,1.28771,0.65244,0.58104,0.62839,0.41099,1.15806,1.36302,1.3416,0.000334434,0.000334434,0.000334434
12,310.922,1.02664,1.42876,1.28264,0.6733,0.60026,0.64542,0.42999,1.14007,1.2979,1.32966,0.000326177,0.000326177,0.000326177
13,337.965,1.01678,1.36738,1.26938,0.67565,0.59809,0.64993,0.43092,1.14105,1.29453,1.33083,0.000317921,0.000317921,0.000317921
14,363.869,1.01118,1.34637,1.26366,0.67313,0.60466,0.6592,0.43826,1.14608,1.2772,1.33341,0.000309664,0.000309664,0.000309664
15,389.344,0.99926,1.31424,1.25565,0.71228,0.59291,0.66605,0.44316,1.13636,1.27546,1.33723,0.000301408,0.000301408,0.000301408
16,414.319,0.9863,1.28553,1.24487,0.69769,0.60814,0.66143,0.4368,1.1528,1.30733,1.35487,0.000293151,0.000293151,0.000293151
17,440.181,0.98738,1.25514,1.25225,0.69908,0.60647,0.67093,0.44688,1.12928,1.23502,1.31866,0.000284894,0.000284894,0.000284894
18,465.559,0.98151,1.24246,1.24323,0.70134,0.60718,0.67603,0.45076,1.13863,1.2219,1.32942,0.000276638,0.000276638,0.000276638
19,492.391,0.96752,1.20425,1.23072,0.70605,0.6275,0.68306,0.46192,1.12093,1.19738,1.30759,0.000268381,0.000268381,0.000268381
20,518.392,0.94962,1.17747,1.22,0.71341,0.61967,0.68526,0.45524,1.16325,1.21095,1.34562,0.000260125,0.000260125,0.000260125
21,545.371,0.9495,1.15844,1.21588,0.73349,0.60645,0.68304,0.45726,1.13461,1.21249,1.32433,0.000251868,0.000251868,0.000251868
22,571.144,0.93918,1.12993,1.20957,0.7305,0.60637,0.68418,0.45999,1.1342,1.1912,1.32627,0.000243611,0.000243611,0.000243611
23,597.421,0.93626,1.11185,1.20606,0.70963,0.63446,0.69301,0.46949,1.11407,1.16172,1.30641,0.000235355,0.000235355,0.000235355
24,622.987,0.93442,1.09847,1.207,0.73483,0.61585,0.68802,0.46773,1.13355,1.19231,1.31947,0.000227098,0.000227098,0.000227098
25,648.569,0.91896,1.05687,1.18953,0.72154,0.64095,0.70091,0.47664,1.10439,1.1501,1.29806,0.000218842,0.000218842,0.000218842
26,674.356,0.90172,1.03932,1.18028,0.72221,0.64529,0.70468,0.47866,1.1205,1.14636,1.31254,0.000210585,0.000210585,0.000210585
27,700.318,0.91134,1.03995,1.19447,0.7201,0.65687,0.71558,0.4867,1.11223,1.12987,1.30143,0.000202328,0.000202328,0.000202328
28,725.584,0.90184,1.02288,1.18568,0.70605,0.64562,0.70288,0.4743,1.10856,1.13744,1.2961,0.000194072,0.000194072,0.000194072
29,750.445,0.89364,1.00739,1.18232,0.75642,0.62215,0.71401,0.49198,1.10371,1.11588,1.29739,0.000185815,0.000185815,0.000185815
30,777.411,0.87408,0.98694,1.16431,0.74522,0.63982,0.70961,0.48194,1.11216,1.12224,1.30023,0.000177559,0.000177559,0.000177559
31,804.253,0.89436,0.99446,1.17726,0.73798,0.64247,0.7121,0.4893,1.10141,1.12286,1.29504,0.000169302,0.000169302,0.000169302
32,830.236,0.86131,0.95628,1.16057,0.75612,0.64872,0.72234,0.50071,1.09556,1.08982,1.29093,0.000161045,0.000161045,0.000161045
33,856.123,0.8606,0.95556,1.15816,0.74357,0.64393,0.71721,0.49437,1.1021,1.0956,1.29632,0.000152789,0.000152789,0.000152789
34,881.251,0.86312,0.95202,1.15938,0.73719,0.65639,0.71685,0.49471,1.09129,1.08701,1.29369,0.000144532,0.000144532,0.000144532
35,906.545,0.85383,0.92206,1.1479,0.73906,0.665,0.72805,0.50362,1.09767,1.08153,1.28958,0.000136276,0.000136276,0.000136276
36,932.243,0.83574,0.91278,1.14877,0.73004,0.66342,0.72498,0.50415,1.08326,1.07678,1.28177,0.000128019,0.000128019,0.000128019
37,958.215,0.83146,0.89203,1.13952,0.73634,0.6548,0.72535,0.50323,1.08809,1.09537,1.2877,0.000119762,0.000119762,0.000119762
38,983.999,0.82861,0.88315,1.13377,0.76665,0.65279,0.7307,0.50627,1.08135,1.07099,1.27812,0.000111506,0.000111506,0.000111506
39,1009.65,0.82741,0.86386,1.13138,0.74234,0.68128,0.73638,0.50682,1.09131,1.05096,1.28533,0.000103249,0.000103249,0.000103249
40,1034.75,0.81641,0.87772,1.13112,0.73921,0.66506,0.72964,0.50906,1.07892,1.07833,1.27866,9.49926e-05,9.49926e-05,9.49926e-05
41,1071.83,0.78583,0.77884,1.10049,0.72575,0.66973,0.71957,0.49743,1.0841,1.08284,1.29411,8.6736e-05,8.6736e-05,8.6736e-05
42,1097.74,0.75599,0.70553,1.08303,0.75363,0.64558,0.72461,0.50462,1.08462,1.07342,1.28471,7.84794e-05,7.84794e-05,7.84794e-05
43,1123.42,0.73854,0.69254,1.06964,0.75655,0.65886,0.72677,0.50498,1.07809,1.06294,1.28483,7.02228e-05,7.02228e-05,7.02228e-05
44,1148.83,0.73007,0.67416,1.06122,0.75656,0.65599,0.72943,0.50529,1.09073,1.06222,1.29244,6.19662e-05,6.19662e-05,6.19662e-05
45,1174.76,0.72635,0.6596,1.05421,0.75698,0.65621,0.7262,0.50736,1.08523,1.07332,1.29384,5.37096e-05,5.37096e-05,5.37096e-05
46,1201.31,0.71473,0.64253,1.04295,0.74402,0.66337,0.73077,0.50965,1.08452,1.062,1.28876,4.5453e-05,4.5453e-05,4.5453e-05
47,1226.71,0.69958,0.62911,1.04406,0.76621,0.66354,0.73102,0.50989,1.08742,1.06504,1.29229,3.71964e-05,3.71964e-05,3.71964e-05
48,1252.57,0.71018,0.62363,1.04515,0.72786,0.68574,0.73353,0.51519,1.07703,1.05723,1.28492,2.89398e-05,2.89398e-05,2.89398e-05
49,1277.93,0.69773,0.61853,1.03533,0.75485,0.66409,0.73404,0.51402,1.07796,1.05028,1.28913,2.06832e-05,2.06832e-05,2.06832e-05
50,1303.9,0.69286,0.61235,1.03899,0.73192,0.68597,0.73523,0.51763,1.06851,1.04585,1.2823,1.24266e-05,1.24266e-05,1.24266e-05
