epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,505.528,0.93151,1.13216,1.20521,0.73271,0.63265,0.70409,0.47093,1.11585,1.17092,1.30532,0.000260125,0.000260125,0.000260125
21,530.699,0.93399,1.11562,1.20239,0.70828,0.65605,0.71229,0.47782,1.12615,1.15022,1.31207,0.000251868,0.000251868,0.000251868
22,555.761,0.9273,1.0947,1.19725,0.74477,0.63676,0.7113,0.47858,1.11735,1.14817,1.29903,0.000243611,0.000243611,0.000243611
23,580.854,0.91619,1.06774,1.18968,0.72862,0.64713,0.72114,0.48502,1.11336,1.10408,1.29585,0.000235355,0.000235355,0.000235355
24,606.101,0.91564,1.05735,1.19046,0.73286,0.66009,0.7231,0.48966,1.11355,1.11276,1.29505,0.000227098,0.000227098,0.000227098
25,631.232,0.9024,1.01996,1.17613,0.72013,0.65702,0.71268,0.48394,1.09325,1.1113,1.27962,0.000218842,0.000218842,0.000218842
26,656.259,0.88621,1.00969,1.1698,0.73756,0.66125,0.72638,0.49391,1.09551,1.08921,1.28835,0.000210585,0.000210585,0.000210585
27,681.434,0.89706,1.00553,1.18416,0.75887,0.64864,0.73165,0.50446,1.08538,1.0876,1.27421,0.000202328,0.000202328,0.000202328
28,706.517,0.89606,0.9939,1.17787,0.76963,0.64208,0.72595,0.49029,1.09697,1.10079,1.28749,0.000194072,0.000194072,0.000194072
29,731.515,0.87375,0.97162,1.16739,0.7415,0.65807,0.7319,0.50613,1.08213,1.07567,1.27282,0.000185815,0.000185815,0.000185815
30,756.601,0.86446,0.95653,1.15452,0.73854,0.66937,0.72488,0.4957,1.09617,1.10373,1.28485,0.000177559,0.000177559,0.000177559
31,781.552,0.88249,0.95602,1.16268,0.74532,0.65868,0.72752,0.49826,1.08637,1.07973,1.27875,0.000169302,0.000169302,0.000169302
32,806.573,0.84761,0.93242,1.14988,0.75996,0.65496,0.73606,0.50817,1.07572,1.04997,1.26886,0.000161045,0.000161045,0.000161045
33,831.691,0.8482,0.92438,1.1449,0.74937,0.66538,0.73975,0.51181,1.0764,1.05251,1.27196,0.000152789,0.000152789,0.000152789
34,856.703,0.85351,0.92552,1.14952,0.76606,0.65821,0.73581,0.5034,1.07641,1.05649,1.27039,0.000144532,0.000144532,0.000144532
35,881.75,0.83989,0.89374,1.13548,0.75642,0.67535,0.74507,0.51418,1.07808,1.02906,1.27182,0.000136276,0.000136276,0.000136276
36,906.721,0.81411,0.87085,1.13188,0.72897,0.69784,0.7488,0.51628,1.07719,1.02796,1.27515,0.000128019,0.000128019,0.000128019
37,931.802,0.81528,0.85711,1.12621,0.76326,0.67914,0.75019,0.52004,1.08287,1.02728,1.27827,0.000119762,0.000119762,0.000119762
38,956.799,0.81711,0.85295,1.12632,0.76751,0.66853,0.74217,0.50768,1.07835,1.04325,1.27192,0.000111506,0.000111506,0.000111506
39,981.866,0.81193,0.84278,1.11696,0.77387,0.67542,0.74969,0.51936,1.07057,1.01395,1.26322,0.000103249,0.000103249,0.000103249
40,1006.73,0.79926,0.84089,1.11962,0.7594,0.68435,0.74867,0.51597,1.06999,1.02895,1.26744,9.49926e-05,9.49926e-05,9.49926e-05
41,1042.4,0.75991,0.75546,1.08856,0.75992,0.67131,0.73663,0.51074,1.06884,1.0302,1.2747,8.6736e-05,8.6736e-05,8.6736e-05
42,1067.17,0.73759,0.68312,1.06501,0.76322,0.66711,0.73952,0.50618,1.07691,1.03906,1.27675,7.84794e-05,7.84794e-05,7.84794e-05
43,1091.89,0.71297,0.66957,1.05293,0.75181,0.67745,0.74033,0.50977,1.06917,1.02645,1.27871,7.02228e-05,7.02228e-05,7.02228e-05
44,1116.55,0.70828,0.64228,1.04376,0.7548,0.67237,0.73889,0.5103,1.06681,1.03301,1.27444,6.19662e-05,6.19662e-05,6.19662e-05
45,1141.24,0.71,0.63561,1.04239,0.75845,0.68767,0.75037,0.52169,1.05728,1.01523,1.26731,5.37096e-05,5.37096e-05,5.37096e-05
46,1165.99,0.69302,0.61909,1.02838,0.76954,0.68315,0.74751,0.52129,1.05738,1.01667,1.27018,4.5453e-05,4.5453e-05,4.5453e-05
47,1190.64,0.68351,0.60499,1.03258,0.74775,0.68955,0.7474,0.51898,1.0624,1.02132,1.27518,3.71964e-05,3.71964e-05,3.71964e-05
48,1215.36,0.6911,0.60308,1.03208,0.76204,0.68086,0.74579,0.5189,1.06314,1.02579,1.27537,2.89398e-05,2.89398e-05,2.89398e-05
49,1240.05,0.68316,0.59597,1.02438,0.77881,0.66944,0.75131,0.52507,1.06069,1.0129,1.27299,2.06832e-05,2.06832e-05,2.06832e-05
50,1264.86,0.67484,0.60036,1.02625,0.73537,0.71011,0.75313,0.52481,1.05642,1.01135,1.27032,1.24266e-05,1.24266e-05,1.24266e-05
