epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,990.743,0.81773,0.84145,1.12749,0.7675,0.67144,0.74992,0.51847,1.05922,1.02624,1.25878,0.000111506,0.000111506,0.000111506
39,1016.23,0.81267,0.83123,1.12094,0.75469,0.6744,0.75124,0.52359,1.06268,1.01647,1.26192,0.000103249,0.000103249,0.000103249
40,1041.8,0.80571,0.83529,1.12582,0.75725,0.67515,0.74933,0.52031,1.06505,1.02065,1.26877,9.49926e-05,9.49926e-05,9.49926e-05
41,1082.76,0.75347,0.72955,1.08438,0.75878,0.67045,0.74581,0.51605,1.06783,1.02504,1.28038,8.6736e-05,8.6736e-05,8.6736e-05
42,1107.33,0.73074,0.66006,1.06602,0.75131,0.67631,0.7459,0.5143,1.07115,1.0329,1.27541,7.84794e-05,7.84794e-05,7.84794e-05
43,1132.24,0.71465,0.65767,1.05679,0.77036,0.67139,0.74894,0.51916,1.06259,1.02235,1.27267,7.02228e-05,7.02228e-05,7.02228e-05
44,1157.89,0.71024,0.62771,1.04894,0.76462,0.68042,0.75143,0.52096,1.06818,1.01489,1.27659,6.19662e-05,6.19662e-05,6.19662e-05
45,1184.59,0.70247,0.63438,1.04025,0.77562,0.67289,0.75485,0.52516,1.05722,1.00956,1.26998,5.37096e-05,5.37096e-05,5.37096e-05
46,1210.9,0.69664,0.60632,1.03145,0.77894,0.67161,0.75504,0.5288,1.05585,1.01041,1.26501,4.5453e-05,4.5453e-05,4.5453e-05
47,1236.57,0.68286,0.59735,1.03397,0.75291,0.68837,0.75626,0.52817,1.05588,1.00685,1.26418,3.71964e-05,3.71964e-05,3.71964e-05
48,1262.32,0.68216,0.59558,1.02941,0.7877,0.67103,0.75676,0.53167,1.05534,1.00706,1.26578,2.89398e-05,2.89398e-05,2.89398e-05
49,1288.51,0.68549,0.58675,1.02246,0.77054,0.68202,0.75772,0.5333,1.04957,1.00355,1.25964,2.06832e-05,2.06832e-05,2.06832e-05
50,1312.22,0.66948,0.58235,1.02264,0.77312,0.68066,0.75832,0.53526,1.0461,1.00457,1.26037,1.24266e-05,1.24266e-05,1.24266e-05
